,character,text,number,types
906,JOHANN SCHMIDT, The Tesseract was the Jewel of Odin’s treasure room.,2,male
907,JOHANN SCHMIDT, It is not a thing one buries.,2,male
908,JOHANN SCHMIDT," But it is close, yes?",2,male
909,JOHANN SCHMIDT," You have friends out there. Grandchildren, perhaps. I’ve no need for them to die.",2,male
910,JOHANN SCHMIDT," Yggdrasil, tree of the world. Guardian of wisdom...",2,male
911,JOHANN SCHMIDT, And fate.,2,male
912,JOHANN SCHMIDT, And the Fuhrer digs for the trinkets in the desert...,2,male
913,JOHANN SCHMIDT," You’ve never seen it, have you?",2,male
914,JOHANN SCHMIDT, Commence firing.,2,male
915,JOHANN SCHMIDT," In a matter of minutes, we might control the power of the gods. Either way...",2,male
916,JOHANN SCHMIDT, It is a moment of terrible possibility.,2,male
917,JOHANN SCHMIDT, Though they may require reinforcement.,2,male
918,JOHANN SCHMIDT, You disapprove.,2,male
919,JOHANN SCHMIDT, Dr. Zola? What do you think?,2,male
920,JOHANN SCHMIDT," Hydra has perfected a weapon which can destroy my enemies in one swift, brutal stroke. Wherever they are, no matter how many forces they possess. All in a matter of hours.",2,male
921,JOHANN SCHMIDT," So the old man managed it after all. Not quite an improvement, but impressive.",2,male
922,JOHANN SCHMIDT, I was his greatest success.,2,male
923,STEVE, Nope.,2,male
924,STEVE, Mustard gas.,2,male
925,STEVE," Few years back, she was a nurse in the TB ward. Got hit, couldn’t shake it.",2,male
926,STEVE, You can’t do anything?,2,male
927,STEVE," Can you keep it down, please?",2,male
928,STEVE, YOU WANT TO SHUT UP?,2,male
929,STEVE, I can do this all day.,2,male
930,STEVE, I hade him on the ropes.,2,male
931,STEVE, Looks like you got your orders.,2,male
932,STEVE," So, what’s the first stop. Church?",2,male
933,STEVE, Where are we going?,2,male
934,STEVE, I’d settle for just one.,2,male
935,STEVE, What’d you tell her about me?,2,male
936,STEVE, You go ahead.,2,male
937,STEVE, It’s a fair. I’m gonna try my luck.,2,male
938,STEVE, You don’t think I can do it.,2,male
939,STEVE, You want me to sit in a factory? Collect scrap metal in my little red wagon while the men are laying down their lives? I can do as well as them and I got no right to do any less.,2,male
940,STEVE," Remember, when you attack, you run toward the enemy. ALT. I can’t. You’re taking all the stupid with you.",2,male
941,STEVE, You’re a jerk.,2,male
942,STEVE, Am I in trouble?,2,male
943,STEVE, I’m in trouble.,2,male
944,STEVE, Excuse me?,2,male
945,STEVE, Steve Rogers. Where are you from ?,2,male
946,STEVE, That might not be the right file-,2,male
947,STEVE, Is this a test?,2,male
948,STEVE," I don’t like bullies, Doctor. I don’t care where they’re from.",2,male
949,STEVE," Maybe. What do you do, exactly?",2,male
950,STEVE, That’s all I’m asking for.,2,male
951,STEVE, New York City. ALT. Brooklyn,2,male
952,STEVE, Everybody DOWN!,2,male
953,STEVE," Got the jitters, I guess.",2,male
954,STEVE, Can I ask you a question?,2,male
955,STEVE, Why me?,2,male
956,STEVE, Did it make him strong?,2,male
957,STEVE, Thanks. I think.,2,male
958,STEVE, To the little guys.,2,male
959,STEVE, We’ll drink it after.,2,male
960,STEVE, I know this neighborhood. I got beat up in that alley...and that vacant lot...and behind that diner.,2,male
961,STEVE," You start running, they’ll never let you stop. You stand up, you push back...they can only tell you “no” for so long, right?",2,male
962,STEVE, Who’d shut a door on you? I figure guys would be climbing over each other to hold them open.,2,male
963,STEVE, I guess I don’t know why a beautiful...agent...why would she want to join the army anyhow? She could do whatever she wanted.,2,male
964,STEVE," You got me all wrong, Agent Carter. I don’t know anything about women. This is probably the longest conversation I’ve ever had with one.",2,male
965,STEVE," Standing on my mom’s feet when I was seven. I don’t know. Asking a girl to dance seemed so terrifying, and then in the last few years it didn’t seem so important. I figure I might as well wait.",2,male
966,STEVE, The right partner.,2,male
967,STEVE, Why did we stop here?,2,male
968,STEVE, You save me any of that schnapps?,2,male
969,STEVE, I was you at the Expo. Did you ever get that Cadillac in the air?,2,male
970,STEVE, Then what happened?,2,male
971,STEVE, That wasn’t so bad.,2,male
972,STEVE, Doctor? Did it...?,2,male
973,STEVE, Taller...,2,male
974,STEVE, NO!,2,male
975,STEVE, Great. I can’t.,2,male
976,STEVE, Who the hell are you?,2,male
977,STEVE, You think you’ve got enough?,2,male
978,STEVE, Erskine deserved more than that.,2,male
979,STEVE," Sir? If you’re going after Schmidt, I want in.",2,male
980,STEVE," As what, a lab rat? The serum worked!",2,male
981,STEVE, It’s all I want.,2,male
982,STEVE, I don’t know if I can do this.,2,male
983,STEVE, Not how I pictured getting there.,2,male
984,STEVE, Who’s fighting to keep you safe at home?,2,male
985,STEVE," It’s the American soldier, that’s who.",2,male
986,STEVE, We all know this isn’t about having a swell afternoon. This is about winning the war.,2,male
987,STEVE," Sorry, kid. Tell your brother he’s wrong...",2,male
988,STEVE, Okay...I’m going to need a volunteer.,2,male
989,STEVE," I think they only know the one song, but...I’ll...see what I can do...",2,male
990,STEVE," Hey, guys, we’re all on the same side-",2,male
991,STEVE," Yeah, I...had to improvise a bit. The crowds I’m used to are usually more...twelve.",2,male
992,STEVE," People buy bonds, bonds buy bullets, bullets kill Nazis. Sales rise ten percent in every state I visit.",2,male
993,STEVE," Hey, Phillips was going to stick me in a lab. At least Brandt got me here.",2,male
994,STEVE," It’s just, you get enough people telling you you’re a hero, after years of them telling you you’re nothing... All I dreamed about was coming overseas, being on the front lines, serving my country. I finally get everything I wanted...and I’m wearing tights.",2,male
995,STEVE, Hydra?,2,male
996,STEVE," Back home, that’s a yes.",2,male
997,STEVE, The 107th?,2,male
998,STEVE, Come on.,2,male
999,STEVE, Azzano. I want to see the casualty list.,2,male
1000,STEVE, I don’t need the whole list. Just one name. Sergeant James Barnes from the 107th.,2,male
1001,STEVE," Just tell me if he’s alive, sir.  B- A-R-",2,male
1002,STEVE, What about the others? You’re planning a rescue mission?,2,male
1003,STEVE, But if you know where they are-,2,male
1004,STEVE, I think I understand pretty well.,2,male
1005,STEVE," Yes, sir. I do.",2,male
1006,STEVE," Just get me as close as you can. You know, you’re both going to be in a lot of trouble when you land.",2,male
1007,STEVE," Yeah, but where I’m landing, if anybody yells at me, I get to shoot them.",2,male
1008,STEVE, It’s got to be good for something.,2,male
1009,STEVE, Why is he saying “fondue” like that? What’s fondue?,2,male
1010,STEVE," Do you, are you two...fondue?",2,male
1011,STEVE, You sure it works?,2,male
1012,STEVE," ONCE I’M CLEAR, TURN THIS THING AROUND AND GET OUT OF HERE!",2,male
1013,STEVE, THE HELL I CAN’T! I’M A CAPTAIN!,2,male
1014,STEVE, Hi.,2,male
1015,STEVE, I’m...Captain America.,2,male
1016,STEVE, Are there any others?,2,male
1017,STEVE," The tree line’s northwest, about 80 yards from the gate. From there, just follow the creek bed. I’ll meet you in the clearing with anybody I find inside.",2,male
1018,STEVE, Sure. I’ve knocked out Adolph Hitler over 200 times.,2,male
1019,STEVE, Bucky?,2,male
1020,STEVE," It’s me, Buck.",2,male
1021,STEVE, I thought you were dead.,2,male
1022,STEVE, I joined the Army.,2,male
1023,STEVE, Little bit.,2,male
1024,STEVE, So far.,2,male
1025,STEVE, You’ve go no idea.,2,male
1026,STEVE, Erskine said your experiment was a failure.,2,male
1027,STEVE, Then how come you’re running?,2,male
1028,STEVE, Hurry.,2,male
1029,STEVE, JUST GET OUT!,2,male
1030,STEVE," Aw, hell.",2,male
1031,STEVE," Colonel, some of these men need medical attention.",2,male
1032,STEVE," Sir, I-",2,male
1033,STEVE," Yes, sir.",2,male
1034,STEVE," Sorry, couldn’t call my ride.",2,male
1035,STEVE, I’m off the publicity circuit.,2,male
1036,STEVE, If?,2,male
1037,STEVE, The ones we know about. But Sgt. Barnes said Hydra shipped all the bombs to another facility. And that...wasn’t on the map.,2,male
1038,STEVE, I’m going to need a team.,2,male
1039,STEVE," If you don’t mind, sir...so Have I.",2,male
1040,STEVE, Pretty much.,2,male
1041,STEVE, What’s that?,2,male
1042,STEVE, Another round?,2,male
1043,STEVE, What about you? You gonna follow Captain America into the jaws of death?,2,male
1044,STEVE, Don’t get your hopes up. It’s not exactly regulation.,2,male
1045,STEVE, Agent Carter.,2,male
1046,STEVE, That sounds fine.,2,male
1047,STEVE, Yes ma’am. I’ll be there.,2,male
1048,STEVE," Oh, I was just doing what needed to be done.",2,male
1049,STEVE, Really. It wasn’t a big thing.,2,male
1050,STEVE, I...don’t think they were all married.,2,male
1051,STEVE," Well, maybe. Depending on whose definition-",2,male
1052,STEVE, Peggy. That wasn’t what you thought it was.,2,male
1053,STEVE, Well what about you and Stark? How do I know what you two haven’t been...fonduing the whole time?,2,male
1054,STEVE," Really, I didn’t think-",2,male
1055,STEVE, It’s handier than you might think.,2,male
1056,STEVE, What about this one?,2,male
1057,STEVE, What’s it made of?,2,male
1058,STEVE, How come it’s not standard issue?,2,male
1059,STEVE, What do you think?,2,male
1060,STEVE, About my uniform...,2,male
1061,STEVE, And I threw up?,2,male
1062,STEVE, Now why would I do a thing like that?,2,male
1063,STEVE, Punk.,2,male
1064,STEVE," Okay, this is a very short, very fast train. We’ve got a ten-second window, tops. Mistime it and you’re a bug on the windshield.",2,male
1065,STEVE, They were.,2,male
1066,STEVE," Bucky, no!",2,male
1067,STEVE, BUCKY!,2,male
1068,STEVE," Doctor Erskine told me the serum, wouldn’t just work on my muscles and my reflexes - he said it would work in my cells, create a protective system of healing, of regenerating. Which means...",2,male
1069,STEVE, Probably didn’t want anybody stealing his schnapps.,2,male
1070,STEVE, You read the report?,2,male
1071,STEVE, Then you know that’s not true.,2,male
1072,STEVE," I got in over my head. Bucky waded in and pulled me out, just like he always did. And the one time he needed me to return the favor, I couldn’t.",2,male
1073,STEVE, All I had to do was hold him.,2,male
1074,STEVE," As soon as I finish this, I’m going after Johann Schmidt. I’m going to burn out every hole there is for him to hide in. And I’m not going to stop until he and all of Hydra are captured or dead.",2,male
1075,STEVE, Every able-bodied man we have is either here or in the Pacific. Our borders are wide open.,2,male
1076,STEVE, Where is he now?,2,male
1077,STEVE, He told me you were insane. That seemed like enough.,2,male
1078,STEVE, Nothing...,2,male
1079,STEVE, So am I.,2,male
1080,STEVE, Thanks.,2,male
1081,STEVE, You’re late.,2,male
1082,STEVE, Right.,2,male
1083,STEVE, Closer!,2,male
1084,STEVE, Hold it steady this time.,2,male
1085,STEVE, Nope.,2,male
1086,STEVE, Keep the future. I’m looking for a little here and now.,2,male
1087,STEVE, I want what every soldier on every battlefield wants...,2,male
1088,STEVE, There isn’t going to be a landing. Schmidt’s locked the navigation system.,2,male
1089,STEVE, I’m sitting on a hundred tons of explosives. Hotwiring this thing’s not an option.,2,male
1090,STEVE, I can’t. But I think I can crash it.,2,male
1091,STEVE," I already did. Right now, I’m in the middle of nowhere. If I wait any longer, a lot of people are going to get hurt.",2,male
1092,STEVE, I don’t think there’s going to be much left to find.,2,male
1093,STEVE, I’m going to need a raincheck on that dance.,2,male
1094,STEVE, Okay. You got it.,2,male
1095,STEVE, I still don’t know how to dance.,2,male
1096,STEVE," Maybe the band could play something slow, I’d hate to step on your-",2,male
1097,STEVE, I don’t...remember going to sleep.,2,male
1098,STEVE, How long have I been out?,2,male
1099,STEVE, Who are you? How do you know my name?,2,male
1100,STEVE, Who are you?,2,male
1101,STEVE, Where am I?,2,male
1102,STEVE, Break what?,2,male
1103,STEVE, Seventy... The World of the Future.,2,male
1104,STEVE, What about the war? Did we win?,2,male
1105,STEVE, How am I...not dead?,2,male
1106,STEVE, What? Oh. Bob Chipman was traded for Eddie Stanky during the ‘44 season. He’s with the Cubs now. Or...was.,2,male
1107,STEVE, Yeah. It’s just...,2,male
1108,STEVE, 1918. He was in the 107th Infantry. I was hoping to get assigned to them if-,2,male
1109,STEVE," They weren’t weak, Doc; they were fighters. If you just give me a-",2,male
1110,STEVE, Don’t win the war till I get there.,2,male
1111,STEVE, Uh...is this a test?,2,male
1112,STEVE," I wish I were kidding. Think about it; I don’t have any money, so I can’t take them to dinner. I’m... kinda short. That doesn’t help. Ever. And I don’t dance, so that’s off the table.",2,male
1113,STEVE, Don’t...,2,male
1114,STEVE, I can do this.,2,male
1115,STEVE, Doc!,2,male
1116,STEVE, But we can’t do it without bullets and bandages. Without tanks and tents. That’s where you come in.,2,male
1117,STEVE, Each bond you buy protects someone you love. So our boys will be armed and ready.,2,male
1118,STEVE, And so the Germans will think twice before trying to get the drop on us-,2,male
1119,STEVE, It was eight German tanks.,2,male
1120,STEVE, Looks like they’ve been through hell.,2,male
1121,STEVE, I’d like to surrender myself for disciplinary action.,2,male
1122,STEVE," And the last was outside of Strasbourg, say thirty, forty miles west of the Maginot line. I only go a quick look.",2,male
1123,STEVE, Maybe she’s got a friend.,2,male
1124,STEVE, I had some ideas.,2,male
1125,STEVE, I can’t get drunk. Did you know that?,2,male
1126,STEVE, I’m just a kid from Brooklyn.,2,male
1127,STEVE, I can do this all day.,2,male
1128,STEVE, I want to go home. ALT. I want this war to end.,2,male
1129,STEVE, And there’s more than enough power to reach the East Coast.,2,male
1130,STEVE, I’ve got to put her in the water.,2,male
1131,STEVE, Peggy?,2,male
1132,STEVE, I have a date.,2,male
1133,BUCKY," How many times is this? And you’re from Paramus now? It’s still illegal to lie on an enlistment form, and seriously, Jersey?",2,male
1134,BUCKY, 107th ships to England first thing tomorrow. This is my last night.,2,male
1135,BUCKY, Yeah...maybe second stop.,2,male
1136,BUCKY, The future.,2,male
1137,BUCKY, I don’t see what the problem is. You’re about to be the last eligible man in New York. You know there’re three and a half million women here?,2,male
1138,BUCKY, Good thing I’ve taken care of that.,2,male
1139,BUCKY, Only the good stuff.,2,male
1140,BUCKY, Ho-ly cow.,2,male
1141,BUCKY," Hey, Steve. What do you say we treat these ladies-",2,male
1142,BUCKY," You’re kind of missing the point of a “double date.” Come on, we’re gonna get a chocolate soda.",2,male
1143,BUCKY, You’re really gonna do this now?,2,male
1144,BUCKY," As who? “Steve from Ohio”? They’ll catch you. Or worse, they’ll actually take you.",2,male
1145,BUCKY," This isn’t some back alley, Steve. It’s a war. Why are you so keen to fight? There’re lots of other important jobs-",2,male
1146,BUCKY, Right. ‘Cause you’ve got nothing to prove.,2,male
1147,BUCKY, Yeah. We are.,2,male
1148,BUCKY, You’re a punk.,2,male
1149,BUCKY, Who...who is that?,2,male
1150,BUCKY, Steve?,2,male
1151,BUCKY, I thought you were smaller.,2,male
1152,BUCKY, Did it hurt?,2,male
1153,BUCKY, Is it permanent?,2,male
1154,BUCKY, You are going to get so many girls.,2,male
1155,BUCKY," You don’t have one of those, do you?",2,male
1156,BUCKY, There's got to be a rope or something-,2,male
1157,BUCKY, Not without you.,2,male
1158,BUCKY, That was the easiest battle of the war.,2,male
1159,BUCKY, Hell no. That little guy from Brooklyn who was too dumb to run away from a fight? I’m following him.,2,male
1160,BUCKY, I dunno. You saw those guys in Italy when you came back. I don’t think they were cheering just for you.,2,male
1161,BUCKY, Ma’am.,2,male
1162,BUCKY, You don’t like music?,2,male
1163,BUCKY, Then what are we waiting for?,2,male
1164,BUCKY, Remember when I made you ride the Cyclone at Coney Island?,2,male
1165,BUCKY," This isn’t payback, is it?",2,male
1166,BUCKY, Jerk.,2,male
1167,BUCKY, I thought they were supposed to be hauling something.,2,male
1168,HOWARD STARK," Ladies, you know how hard it can be putting on makeup in a car that’s bouncing like a kangaroo on a trampoline.",2,male
1169,HOWARD STARK," With Stark Gravitic Reversion Technology (patent pending), you’ll be able to do just tha-",2,male
1170,HOWARD STARK," Coils are at peak, levels are 100%. We may dim half the lights in Brooklyn, but we’re ready. As we’ll ever be.",2,male
1171,HOWARD STARK, Had her flying three full minutes.,2,male
1172,HOWARD STARK, We landed. Technically.,2,male
1173,HOWARD STARK," You did it, Doctor. You really did it.",2,male
1174,HOWARD STARK," Well, speaking modestly, I’d say I’m the best mechanical engineer in the country...",2,male
1175,HOWARD STARK, We should be able to drop you right on the doorstep.,2,male
1176,HOWARD STARK," Agent Carter, if we’re not in too much of a hurry, I thought we’d stop in Lucerne for a late night fondue.",2,male
1177,HOWARD STARK, It’s been tested more than you have.,2,male
1178,HOWARD STARK," Hey, aren’t you supposed to be picking up a medal right about now?",2,male
1179,HOWARD STARK," If you believe Rogers, it’s apparently the most powerful explosive known to man.",2,male
1180,HOWARD STARK," Well, either you’re wrong or Schmidt’s damn near rewritten the laws of physics.",2,male
1181,HOWARD STARK," Emission signature is unusual. Alpha, beta and gamma ray neutral. Though I doubt Rogers picked up on that.",2,male
1182,HOWARD STARK," Fondue’s just cheese and bread, my friend.",2,male
1183,HOWARD STARK," Nor should you, pal. The minute you think you know what’s in a woman’s head is the minute your goose is well and truly cooked.",2,male
1184,HOWARD STARK," So’s the hotel chambermaid, but I wouldn’t taker her into battle.",2,male
1185,HOWARD STARK," Oh, that’s just a prototype. Now this one-",2,male
1186,HOWARD STARK, Vibranium. Stronger than steel and a third of the weight.,2,male
1187,HOWARD STARK, It’s the rarest metal on earth. You’re holding all we’ve got.,2,male
1188,HOWARD STARK," Whatever you want, sport.",2,male
1189,HOWARD STARK," Schmidt’s working with powers beyond our capabilities. He gets across the Atlantic, he’ll wipe out the entire eastern seaboard in an hour.",2,male
1190,HOWARD STARK, Move us to the next grid point.,2,male
1191,HOWARD STARK, Just keep looking.,2,male
1192,HOWARD STARK," What if I told you that in just a few short years, your automobile wouldn’t touch the ground at all?",2,male
1193,HOWARD STARK," I did say a few years, didn’t I?",2,male
1194,HOWARD STARK, And I’ve got no idea what any of this is or how it works. We’re nowhere near capable of this technology.,2,male
1195,HOWARD STARK, And I’m rather fond of the laws of physics...,2,male
1196,HOWARD STARK, Hmm. Looks harmless enough.,2,male
1197,HOWARD STARK, Hard to see what all the fuss is ab-,2,male
1198,HOWARD STARK, Write that down.,2,male
1199,HOWARD STARK, And it looks to me like she thinks you’ve got a lot more going for you than that.,2,male
1200,HOWARD STARK, And it sounds like she thinks you’ve got more going for you than that.,2,male
1201,HOWARD STARK," Me, I concentrate on work. Which at the moment is making sure you and your men don’t get killed.",2,male
1202,HOWARD STARK," Carbon polymer. Ought to hold its own against your average German bayonet. Of course, Hydra’s not likely to come at you with a pocket knife...",2,male
1203,HOWARD STARK, I hear you’re sort of attached.,2,male
1204,HOWARD STARK, I took the liberty of coming up with a few options. This one’s fun. It’s fitted with transistorized relays.,2,male
1205,HOWARD STARK, It’s completely vibration absorbent. Should make a bullet feel like a cotton ball.,2,male
1206,DR. ERSKINE," So, you want to go overseas, kill some Nazis?",2,male
1207,DR. ERSKINE, I’m Doctor Abraham Erskine. I represent the Strategic Scientific Reserve.,2,male
1208,DR. ERSKINE," Queens. 73rd and Utopia Parkway. And before that, German. This troubles you?",2,male
1209,DR. ERSKINE, It is not the exams I am interested in. It is the five tries. You didn’t answer my question. You want to kill Nazis?,2,male
1210,DR. ERSKINE, Yes.,2,male
1211,DR. ERSKINE," There are already plenty of big strapping men in this war. What they need now is maybe the “little guys,” yea?",2,male
1212,DR. ERSKINE, ALT. Let’s say I believe there is great potential in every human. It’s just a matter of bringing it to the surface.,2,male
1213,DR. ERSKINE," So, really, where is the little guy from?",2,male
1214,DR. ERSKINE, I am more than just thinking about it. He is the clear choice.,2,male
1215,DR. ERSKINE, I am searching for qualities beyond the physical.,2,male
1216,DR. ERSKINE, I’m well aware of your efforts-,2,male
1217,DR. ERSKINE, He’s a bully.,2,male
1218,DR. ERSKINE, Can’t sleep?,2,male
1219,DR. ERSKINE," Me, too.",2,male
1220,DR. ERSKINE, Just one?,2,male
1221,DR. ERSKINE, I suppose that is the only question that matters.,2,male
1222,DR. ERSKINE," German operas about war and heroes. Blood and race. Gods afoot upon the earth. Me, I like a little Benny Goodman. ALT. Me, I like jazz.",2,male
1223,DR. ERSKINE," Yes, but there were other...effects.",2,male
1224,DR. ERSKINE," This is why you were chosen. A strong man, he might lose respect for the power if he has had it all his life. But a weak man knows the value of strength...and compassion.",2,male
1225,DR. ERSKINE," Whatever happens tomorrow, promise me you’ll stay who you are. Not a perfect soldier...",2,male
1226,DR. ERSKINE," What am I doing, you have a procedure tomorrow. No fluids.",2,male
1227,DR. ERSKINE, I don’t have procedure tomorrow. Is very good. I save you a little.,2,male
1228,DR. ERSKINE, Comfortable?,2,male
1229,DR. ERSKINE, Not as much as I should have.,2,male
1230,DR. ERSKINE," Agent Carter, wouldn’t you be more comfortable in the booth?",2,male
1231,DR. ERSKINE, The serum will cause immediate cellular change.,2,male
1232,DR. ERSKINE, That was a tetanus shot.,2,male
1233,DR. ERSKINE, We shall proceed.,2,male
1234,DR. ERSKINE," MR. STARK, KILL THE REACTORS",2,male
1235,DR. ERSKINE, Mr. Stark!,2,male
1236,DR. ERSKINE, Steven?,2,male
1237,DR. ERSKINE, I think...yes...,2,male
1238,DR. ERSKINE," Please, do not smoke in here-",2,male
1239,DR. ERSKINE," And where are you from, Mr. Rogers? Is it New Haven, or Paramus, or... Five exams. In five different cities...",2,male
1240,DR. ERSKINE," I can offer you a chance, only a chance.",2,male
1241,DR. ERSKINE," Made in Augsburg. My city. So many forget that the first country the Nazis invaded was their own. I don’t excuse what my people have become. After the first war, my people struggled...they felt weak, small. Then Hitler comes with big show, the marching. He finds me. Hears of my work. You, he says, will make us strong.",2,male
1242,DR. ERSKINE," Hitler uses these fantasies to inspire his followers. But Schmidt ...he does not believe in fantasy. For him, it is real.",2,male
1243,DR. ERSKINE, But a good man.,2,male
1244,DR. ERSKINE," How are your levels, Mr. Stark?",2,male
1245,DR. ERSKINE," Ladies and gentlemen, this morning we do not take another step toward annihilation. Today, we take the first step on the path to peace.",2,male
1246,DR. ERSKINE," Beginning serum infusion in five, four, three, two...one.",2,male
1247,DR. ERSKINE," Now, Mr. Stark.",2,male
1248,DR. ERSKINE," Steven, can you hear me?",2,male
1249,DR. ERSKINE, Steven? STEVEN?,2,male
1250,DR. ERSKINE, No...,2,male
1251,DR. ARNIM ZOLA, My machine requires the most delicate calibration.,2,male
1252,DR. ARNIM ZOLA, With this...artifact...I am certain of nothing.,2,male
1253,DR. ARNIM ZOLA, We are stable at seventy percent. Well within safety parameters.,2,male
1254,DR. ARNIM ZOLA, At those levels the power may be uncontroll-,2,male
1255,DR. ARNIM ZOLA, The exchange is stable. Amazing. The energy we’ve just collected could power a battleship. Ten battleships. This will change the war.,2,male
1256,DR. ARNIM ZOLA, Sir?,2,male
1257,DR. ARNIM ZOLA, I understand you’ve found him.,2,male
1258,DR. ARNIM ZOLA, Berlin doesn’t feel this is a proper use of their resources.,2,male
1259,DR. ARNIM ZOLA, I just don’t see why you need concern yourself. I can’t imagine he’ll succeed- Again.,2,male
1260,DR. ARNIM ZOLA, Shall I give the order?,2,male
1261,DR. ARNIM ZOLA, A masterpiece.,2,male
1262,DR. ARNIM ZOLA, Hail Hydra.,2,male
1263,DR. ARNIM ZOLA," As you see, production is proceeding faultlessly.",2,male
1264,DR. ARNIM ZOLA, But our...workers. I am not sure they have the strength.,2,male
1265,DR. ARNIM ZOLA, I’m sure our forces can handle-,2,male
1266,DR. ARNIM ZOLA, Sir? We’re going to the roof?,2,male
1267,DR. ARNIM ZOLA," Sir, this is hardly my area of expertise. I merely develop the weapons, I cannot fire them. And the Allies did not take this installation easily. Your troops fought to the death.",2,male
1268,DR. ARNIM ZOLA, No. Finish the other one.,2,male
1269,DR. ARNIM ZOLA, Again! Fire again!,2,male
1270,DR. ARNIM ZOLA, What is this?,2,male
1271,DR. ARNIM ZOLA, What’s in it?,2,male
1272,DR. ARNIM ZOLA, I don’t eat meat.,2,male
1273,DR. ARNIM ZOLA, It disagrees with me.,2,male
1274,DR. ARNIM ZOLA," Are you trying to intimidate me, Colonel?",2,male
1275,DR. ARNIM ZOLA," “Given the valuable information he has provided, and in exchange for his full cooperation, Doctor Zola is being remanded to Switzerland -”",2,male
1276,DR. ARNIM ZOLA, Schmidt will know this is a lie.,2,male
1277,DR. ARNIM ZOLA," By the time you act, it will be too late. Schmidt believes he walks in the footsteps of gods. Only the world itself will satisfy him.",2,male
1278,DR. ARNIM ZOLA, The sanity of the plan is of little consequence.,2,male
1279,DR. ARNIM ZOLA, Because he can do it.,2,male
1280,DR. ARNIM ZOLA, Everywhere.,2,male
1281,PEGGY CARTER," What’s your name, soldier?",2,female
1282,PEGGY CARTER," Step forward, Hodge.",2,female
1283,PEGGY CARTER," Are you familiar with the art of Jiu Jitsu, wherein your opponent’s size and momentum are used against him?",2,female
1284,PEGGY CARTER, Neither am I.,2,female
1285,PEGGY CARTER, Colonel Phillips.,2,female
1286,PEGGY CARTER, Did you have something against running away?,2,female
1287,PEGGY CARTER, I know a bit what that’s like. To have every door shut in your face.,2,female
1288,PEGGY CARTER, Depends which door you’re trying to go through.,2,female
1289,PEGGY CARTER," You don’t know an awful lot about women, do you?",2,female
1290,PEGGY CARTER, You must have at least danced.,2,female
1291,PEGGY CARTER, For what?,2,female
1292,PEGGY CARTER, This is it.,2,female
1293,PEGGY CARTER, I love a bargain. ALT. I’m redecorating.,2,female
1294,PEGGY CARTER," Yes, but I always carry an umbrella.",2,female
1295,PEGGY CARTER, Best to be prepared for a shift in the wind.,2,female
1296,PEGGY CARTER, A dozen eggs and your finest selection of cheese.,2,female
1297,PEGGY CARTER, I buy my milk at the store.,2,female
1298,PEGGY CARTER, Shut it down!,2,female
1299,PEGGY CARTER, How do you feel?,2,female
1300,PEGGY CARTER, I HAD HIM!,2,female
1301,PEGGY CARTER," All of Dr. Erskine’s research and equipment is gone. Any hope of reproducing the program is locked in your genetic code. But it would take years. At the moment, you’re the only super soldier there is.",2,female
1302,PEGGY CARTER," If it could work only once, he’d be proud it was you.",2,female
1303,PEGGY CARTER," Hydra is the Nazi deep science division. It’s led by Dr. Erskine’s first test subject, Johann Schmidt.",2,female
1304,PEGGY CARTER, Colonel?,2,female
1305,PEGGY CARTER, I understand you’re “America’s New Hope.”,2,female
1306,PEGGY CARTER, Is that Senator Brandt I hear?,2,female
1307,PEGGY CARTER, And are those your only option? Lab rat or dancing monkey? You know you’re meant for more than this.,2,female
1308,PEGGY CARTER, These men more than most.,2,female
1309,PEGGY CARTER, Not officially.,2,female
1310,PEGGY CARTER," Schmidt was moving a force through Azzano. 200 hundred men went up against them, less than fifty came back. Your audience contained all that’s left of the 107th. The rest were killed or captured.",2,female
1311,PEGGY CARTER," Yes, what?",2,female
1312,PEGGY CARTER," Sir, Rogers is only on loan to the USO. Officially, he is still SSR.",2,female
1313,PEGGY CARTER, And you’re not?,2,female
1314,PEGGY CARTER, They’re undoubtedly going to shoot back.,2,female
1315,PEGGY CARTER," Stark’s the best civilian pilot I’ve ever seen, and mad enough to brave this airspace. We’re lucky to have him.",2,female
1316,PEGGY CARTER, Take this transponder. Activate it when you’re ready and the signal will lead us right to you.,2,female
1317,PEGGY CARTER," Rogers, get back here. We’re taking you all the way in!",2,female
1318,PEGGY CARTER, YOU CAN’T GIVE ME ORDERS!,2,female
1319,PEGGY CARTER, The last surveillance flight is back.,2,female
1320,PEGGY CARTER, You’ll have my resignation in the morning.,2,female
1321,PEGGY CARTER," With respect, sir, I don’t regret my actions. And I doubt Captain Rogers did, either.",2,female
1322,PEGGY CARTER, It wasn’t that. I had faith.,2,female
1323,PEGGY CARTER, You’re late.,2,female
1324,PEGGY CARTER, Nobody’s perfect.,2,female
1325,PEGGY CARTER, What about us?,2,female
1326,PEGGY CARTER, Howard’s got some equipment for you to try. Tomorrow morning?,2,female
1327,PEGGY CARTER, I see your crack squad is prepping for duty.,2,female
1328,PEGGY CARTER," I do, actually. I may even, when this is all over, go dancing.",2,female
1329,PEGGY CARTER, The right partner.,2,female
1330,PEGGY CARTER, Captain. We’re ready for you...if you’re not otherwise occupied.,2,female
1331,PEGGY CARTER, Looks like finding a partner wasn’t that hard after all.,2,female
1332,PEGGY CARTER," I don’t think anything, Captain. Not one thing.",2,female
